0.000000,-1023278590,1,-921961905
1.000000,251,1,0
2.000000,-1023278590,1,64079
3.000000,131073,12779521,-922025984
4.000000,251,1,0
5.000000,36,1,0
6.000000,603980002,16777216,0
7.000000,1583242846,1583242846,1583242846
8.000000,1583242846,1583242846,1583242846
9.000000,1583242846,1583242846,1583242846
10.000000,1583242846,1583242846,0
11.000000,-83886081,50331648,0
12.000000,0,0,0
13.000000,-1023278590,3,58720258
14.000000,0,0,0
15.000000,58720256,-503316480,1
16.000000,2359296,2,0
17.000000,-2147483648,8195,1
18.000000,-922025984,-1023279104,1
19.000000,65526,1,1
20.000000,1,1,1
21.000000,2097152,0,3
22.000000,0,-2147483648,3
23.000000,0,0,0
24.000000,8192,50331648,0
25.000000,0,58720256,0
26.000000,0,0,58720256
27.000000,-2147483648,3,1
28.000000,-922025984,-1023279104,1
29.000000,65526,1,1
30.000000,1,1,1
31.000000,2097152,3801088,3
32.000000,0,-2147483648,3
33.000000,2359296,1532690432,1532713819
34.000000,1532713819,1532713819,1532713819
35.000000,1532713819,1532713819,1
36.000000,67371008,263172,0
37.000000,0,0,67372032
38.000000,67372036,0,0
39.000000,-66845692,67435515,263172
40.000000,0,14811136,0
41.000000,0,9216,256
42.000000,0,65536,2
43.000000,451,184549376,4
