0.000000,1.000000
1.000000,0.641026
2.000000,0.000000
3.000000,0.000000
4.000000,0.641026
5.000000,5.837611
6.000000,0.000000
7.000000,0.000000
8.000000,0.000000
9.000000,0.000000
10.000000,1.000000
11.000000,3.846167
12.000000,0.000000
13.000000,5.837611
14.000000,5.837611
15.000000,1.000000
16.000000,0.000000
17.000000,0.641026
18.000000,0.000000
19.000000,3.846167
20.000000,0.000000
21.000000,1.000000
22.000000,0.641026
23.000000,0.000000
24.000000,0.641026
25.000000,0.000000
26.000000,1.000000
27.000000,0.000000
28.000000,1.000000
29.000000,1.000000
30.000000,0.000000
31.000000,303064104733418440932090553427426279424.000000
32.000000,0.000000
33.000000,303064104733418440932090553427426279424.000000
34.000000,0.000000
35.000000,0.000000
36.000000,5.837611
37.000000,1.000000
38.000000,0.000000
39.000000,0.000000
40.000000,3.846167
41.000000,1.000000
42.000000,3.846167
43.000000,0.641026
44.000000,1.000000
45.000000,303064104733418440932090553427426279424.000000
46.000000,5.837611
47.000000,0.000000
48.000000,1.000000
49.000000,0.000000
50.000000,5.837611
51.000000,0.641026
52.000000,0.000000
53.000000,0.000000
54.000000,0.000000
55.000000,0.000000
56.000000,0.000000
57.000000,3.846167
58.000000,5.837611
59.000000,0.000000
60.000000,0.000000
61.000000,0.000000
62.000000,0.000000
63.000000,0.000000
64.000000,303064104733418440932090553427426279424.000000
65.000000,3.846167
66.000000,0.000000
67.000000,0.000000
68.000000,1.000000
69.000000,0.000000
70.000000,0.000000
71.000000,0.000000
72.000000,3.846167
73.000000,0.000000
74.000000,0.641026
75.000000,0.000000
76.000000,5.837611
77.000000,0.641026
78.000000,0.641026
79.000000,0.000000
80.000000,303064104733418440932090553427426279424.000000
81.000000,1.000000
82.000000,1.000000
83.000000,303064104733418440932090553427426279424.000000
84.000000,303064104733418440932090553427426279424.000000
85.000000,0.641026
86.000000,5.837611
87.000000,0.000000
88.000000,3.846167
89.000000,3.846167
90.000000,3.846167
91.000000,0.000000
92.000000,3.846167
93.000000,1.000000
94.000000,0.000000
95.000000,0.000000
96.000000,0.641026
97.000000,0.000000
98.000000,303064104733418440932090553427426279424.000000
99.000000,1.000000
100.000000,3.846167
101.000000,303064104733418440932090553427426279424.000000
102.000000,0.000000
103.000000,0.641026
104.000000,0.000000
105.000000,5.837611
106.000000,303064104733418440932090553427426279424.000000
107.000000,0.000000
108.000000,1.000000
109.000000,0.000000
110.000000,0.000000
111.000000,303064104733418440932090553427426279424.000000
112.000000,303064104733418440932090553427426279424.000000
113.000000,0.000000
114.000000,303064104733418440932090553427426279424.000000
115.000000,5.837611
116.000000,3.846167
117.000000,0.641026
118.000000,3.846167
119.000000,0.000000
120.000000,0.000000
121.000000,0.000000
122.000000,1.000000
123.000000,0.000000
124.000000,0.000000
125.000000,3.846167
126.000000,3.846167
127.000000,1.000000
128.000000,0.000000
129.000000,0.000000
130.000000,0.000000
131.000000,5.837611
132.000000,303064104733418440932090553427426279424.000000
133.000000,5.837611
134.000000,303064104733418440932090553427426279424.000000
135.000000,1.000000
136.000000,5.837611
137.000000,3.846167
138.000000,0.641026
139.000000,1.000000
140.000000,1.000000
141.000000,0.641026
142.000000,3.846167
143.000000,0.000000
144.000000,5.837611
145.000000,0.641026
146.000000,303064104733418440932090553427426279424.000000
147.000000,303064104733418440932090553427426279424.000000
148.000000,0.641026
149.000000,0.000000
150.000000,0.000000
151.000000,0.641026
152.000000,1.000000
153.000000,5.837611
154.000000,1.000000
155.000000,303064104733418440932090553427426279424.000000
156.000000,3.846167
157.000000,0.000000
158.000000,3.846167
159.000000,1.000000
160.000000,0.000000
161.000000,0.000000
162.000000,303064104733418440932090553427426279424.000000
163.000000,5.837611
164.000000,0.000000
165.000000,303064104733418440932090553427426279424.000000
166.000000,5.837611
167.000000,0.000000
168.000000,0.641026
169.000000,3.846167
170.000000,1.000000
171.000000,0.641026
172.000000,3.846167
173.000000,1.000000
174.000000,0.000000
175.000000,5.837611
176.000000,5.837611
177.000000,0.000000
178.000000,3.846167
179.000000,3.846167
180.000000,3.846167
181.000000,5.837611
182.000000,303064104733418440932090553427426279424.000000
183.000000,0.000000
184.000000,303064104733418440932090553427426279424.000000
185.000000,303064104733418440932090553427426279424.000000
186.000000,0.000000
187.000000,0.000000
188.000000,0.000000
189.000000,303064104733418440932090553427426279424.000000
190.000000,1.000000
191.000000,0.641026
192.000000,3.846167
193.000000,1.000000
194.000000,0.641026
195.000000,0.000000
196.000000,5.837611
197.000000,303064104733418440932090553427426279424.000000
198.000000,3.846167
199.000000,0.000000
200.000000,0.641026
201.000000,5.837611
202.000000,1.000000
203.000000,303064104733418440932090553427426279424.000000
204.000000,0.000000
205.000000,0.000000
206.000000,303064104733418440932090553427426279424.000000
207.000000,0.000000
208.000000,303064104733418440932090553427426279424.000000
209.000000,303064104733418440932090553427426279424.000000
210.000000,0.000000
211.000000,0.000000
212.000000,0.000000
213.000000,0.000000
214.000000,1.000000
215.000000,5.837611
216.000000,1.000000
217.000000,3.846167
218.000000,0.000000
219.000000,3.846167
220.000000,303064104733418440932090553427426279424.000000
221.000000,3.846167
222.000000,3.846167
223.000000,1.000000
224.000000,3.846167
225.000000,1.000000
226.000000,0.000000
227.000000,3.846167
228.000000,0.000000
229.000000,5.837611
230.000000,0.641026
231.000000,5.837611
232.000000,0.000000
233.000000,0.000000
234.000000,5.837611
235.000000,303064104733418440932090553427426279424.000000
236.000000,0.000000
237.000000,0.000000
238.000000,0.000000
239.000000,0.000000
240.000000,303064104733418440932090553427426279424.000000
241.000000,303064104733418440932090553427426279424.000000
242.000000,0.641026
243.000000,1.000000
244.000000,1.000000
245.000000,5.837611
246.000000,5.837611
247.000000,5.837611
248.000000,0.000000
249.000000,303064104733418440932090553427426279424.000000
250.000000,5.837611
251.000000,0.000000
252.000000,5.837611
253.000000,3.846167
254.000000,7.000005
