0.000000,1793,0,0
1.000000,16777220,-16318464,-1
2.000000,-33554433,-65281,131071
3.000000,1,-65536,255
4.000000,0,570425096,-1
5.000000,16777215,20774913,256
6.000000,1,-65536,12648959
7.000000,4,-256,131071
8.000000,0,2359296,0
9.000000,0,0,0
10.000000,0,-16777216,0
11.000000,16777220,-16318464,-1
12.000000,-33554433,-65281,131071
13.000000,1,-65536,255
14.000000,0,570425096,-1
15.000000,-1,33554175,256
16.000000,1,-65536,12648959
17.000000,-1020,-1,65535
18.000000,-909522668,-909522487,262144
19.000000,1,-256,-1
20.000000,-65281,-1,767
21.000000,0,-909508864,13224393
22.000000,1,1,0
23.000000,0,-909574142,-909522487
24.000000,-909522487,-909522487,-909522487
25.000000,-909522487,-909522487,-909522487
26.000000,-641087031,-256,-1
27.000000,-1,-1,-1
28.000000,-256,-1,0
29.000000,134217728,1,-256
30.000000,65535,-65536,-1
31.000000,1,0,16777216
32.000000,-16775168,-1,2046820352
33.000000,1543503874,-256,-1
34.000000,12509,0,-2147483648
35.000000,-587202560,568188381,-572662307
36.000000,2,0,4521984
37.000000,131072,0,9306112
38.000000,-64768,-1,262144
39.000000,1,-256,-1
40.000000,-65281,-268435457,255
41.000000,2,-256,-1
42.000000,255,0,16777216
43.000000,0,-256,-1
44.000000,-1,-1,16842750
45.000000,0,-256,67108865
46.000000,0,-256,-65281
47.000000,-65281,16776960,-572662528
48.000000,0,0,4521984
49.000000,131072,0,9306112
50.000000,-64768,-1,262144
51.000000,1,-256,-1
52.000000,-65281,-1,255
53.000000,2,-256,-1
54.000000,255,0,64768
55.000000,-909522688,-909522487,-909522487
56.000000,-909522487,-641087031,-256
57.000000,-1,-1,-1
58.000000,-1,-256,-1
59.000000,0,0,0
60.000000,-4194305,-1,255
61.000000,16777216,-16775168,-1
62.000000,2046820352,-572662526,836623837
63.000000,-2147483648,-587202560,568188381
64.000000,-572662307,0,0
65.000000,4521984,131072,0
66.000000,9306112,-64768,-1
67.000000,262144,1,-256
68.000000,-1,-65281,-1
69.000000,255,2,0
70.000000,-65536,16777215,-1
71.000000,255,-1912602112,16711680
72.000000,3,0,51657
73.000000,65540,-16777216,-1
74.000000,9306112,-909573376,13224393
75.000000,1,-65536,-1
76.000000,-1,-65281,-1
77.000000,255,0,-248
78.000000,-1,-1,65535
79.000000,-909522684,-909522487,262144
80.000000,1,-256,255
81.000000,2,-256,-1
82.000000,117440768,134807552,-14548993
83.000000,-1,-1,16639
84.000000,2,564771257,-1179010631
85.000000,-17991,-1,-16187648
86.000000,-1,-1,-1
87.000000,-922484736,262345,-248
88.000000,-1,-1,65535
89.000000,-909522684,-909522487,262144
90.000000,2,-256,-1
91.000000,117440768,134807552,673316863
92.000000,-1,-1,16639
93.000000,2,564771257,-1179010631
94.000000,-17991,-1,-16187648
95.000000,-1,-1,-1
96.000000,-909574144,-909522487,67109065
97.000000,256,-65536,-1
98.000000,-1976041218,-16711681,-248
99.000000,-1,-1,65535
100.000000,-909522684,-909522487,262144
101.000000,2,-256,-1
102.000000,117440768,134807552,-14548993
103.000000,-1,-1,16639
104.000000,2,564771257,-1179010631
105.000000,-17991,-1,-16187648
106.000000,-1,-1,-1
107.000000,-922484736,262345,-248
108.000000,1,0,65535
109.000000,-909522684,-909522487,262144
110.000000,1,-256,255
111.000000,2,-256,-1
112.000000,117440768,-909508864,13224393
113.000000,1,-65536,-1
114.000000,-1,-65281,-1
115.000000,255,0,-248
116.000000,-1,-1,65535
117.000000,-909522684,-909522487,262144
118.000000,1,-256,255
119.000000,2,-256,-1
120.000000,117440768,134807552,-14548993
121.000000,-1,-1,16639
122.000000,2,564771257,-1179010631
123.000000,-17991,-1,-16187648
124.000000,-1,-1,-1
125.000000,-922484736,262345,-248
126.000000,-1,-1,65535
127.000000,-909522684,-909522487,262144
128.000000,1,-256,255
129.000000,2,-256,-1
130.000000,117440768,134807552,673316863
131.000000,-1,-1,16639
132.000000,2,564771257,-1179010631
133.000000,-17991,-1,-16187648
134.000000,-1,-1,-1
135.000000,-909574144,-909522487,67109065
136.000000,256,-65536,-1
137.000000,-1976106754,-16711681,-248
138.000000,-1,-1,65535
139.000000,-909522684,-909522487,262144
140.000000,2,-256,-1
141.000000,117440768,134807552,-14548993
142.000000,-1,-1,16639
143.000000,258,0,0
144.000000,512,-1179058176,-1179049559
145.000000,-1179010631,-16187648,-1
146.000000,-1,-1,-909574144
147.000000,-909522487,-65335,65535
148.000000,-909522668,-909522487,262144
149.000000,1,-256,-1
150.000000,-65281,-1,767
151.000000,0,-909508864,13224393
152.000000,1,-256,-1
153.000000,67239934,-909522487,13224393
154.000000,16778240,-922746880,67109065
155.000000,256,-909522487,-909522487
156.000000,-909522487,-909522487,13224393
157.000000,1,-65536,65535
158.000000,-32511,-65281,-1
159.000000,255,0,-248
160.000000,1,167772160,65535
161.000000,-909522684,-909522487,256
162.000000,-16777216,-1,-1
163.000000,-16711681,-1,65535
164.000000,0,-1,-1912602369
165.000000,0,33751182,-16777216
166.000000,65535,0,0
167.000000,0,0,0
168.000000,-909522688,51657,-16777216
169.000000,-1,16777215,-253
170.000000,1,-65536,-16515072
171.000000,36607,-253,-1
172.000000,-909522487,256,-16777216
173.000000,-1,-1,-16711681
174.000000,-1,65535,0
175.000000,-63488,-1,-1
176.000000,16777215,-909573120,-909522487
177.000000,67109065,256,-65536
178.000000,-1,-16711681,-1
179.000000,65535,512,-65536
180.000000,-1,65535,16777216
181.000000,0,-1,-52225
182.000000,-256,-1,33554432
183.000000,0,-1,-1
184.000000,0,0,0
185.000000,0,-16777216,16777215
186.000000,1,-256,0
187.000000,-65536,-1,65535
188.000000,-909522684,-909522487,262144
189.000000,1,-256,255
190.000000,2,-256,-1
191.000000,117440768,134807552,673316863
192.000000,-1,-1,16639
193.000000,2,564771257,-1179010631
194.000000,-17991,-1,-16187648
195.000000,-1,-1,-1
196.000000,-909574144,-909522487,67109065
197.000000,256,-65536,-1
198.000000,-1976106754,-16711681,-248
199.000000,-1,-1,65535
200.000000,-909522684,-909522487,262144
201.000000,2,-256,-1
202.000000,117440768,134807552,-14548993
203.000000,-1,-1,16639
204.000000,2,564771257,-1179010631
205.000000,-17991,-1,-16187648
206.000000,-1,-1,-1
207.000000,-922484736,262345,-248
208.000000,1,0,65535
209.000000,-909522684,-909522487,262144
210.000000,1,-256,255
211.000000,2,-256,-1
212.000000,117440768,-909508864,13224393
213.000000,1,-65536,-1
214.000000,-1,-65281,-1
215.000000,255,0,-248
216.000000,-1,-1,65535
217.000000,-909522684,-909522487,262144
218.000000,1,-256,255
219.000000,2,-256,-1
220.000000,117440768,134807552,-14548993
221.000000,-1,-1,16639
222.000000,2,564771257,-1179010631
223.000000,-17991,-1,-16187648
224.000000,-1,-1,-1
225.000000,-922484736,262345,-248
226.000000,-1,-1,65535
227.000000,-909522684,-909522487,262144
228.000000,2,-256,-1
229.000000,117440768,134807552,673316863
230.000000,-1,-1,16639
231.000000,2,564771257,-1179010631
232.000000,-17991,-1,-16187648
233.000000,-1,-1,-1
234.000000,-909574144,-909522487,67109065
235.000000,256,-65536,-1
236.000000,-1976041218,-16711681,-248
237.000000,-1,-1,65535
238.000000,-909522684,-909522487,262144
239.000000,2,-256,-1
240.000000,117440768,134807552,-14548993
241.000000,-1,-1,16639
242.000000,2,564771257,-1179010631
243.000000,-17991,-1,-16187648
244.000000,-1,-1,-1
245.000000,-922484736,262345,-248
246.000000,1,0,65535
247.000000,-909522684,-909522487,262144
248.000000,1,-256,255
249.000000,2,-256,-1
250.000000,117440768,-909508864,13224393
251.000000,1,-65536,-1
252.000000,-1,-65281,-1
253.000000,255,0,-248
254.000000,-1,-1,65535
255.000000,-909522684,-909522487,262144
256.000000,1,-256,255
