0.000000,1,0,0
1.000000,-909574142,-909522487,-909522487
2.000000,-909522487,-909522487,-909522487
3.000000,-909522487,-909522487,-909522487
4.000000,16828873,0,-256
5.000000,-1,-1,-256
6.000000,-1,0,134217728
7.000000,-1,-1,-1
8.000000,67109119,-909522487,13224393
9.000000,1,-65536,-1
10.000000,-1,-65281,-1
11.000000,255,0,-248
12.000000,-769,-1,65535
13.000000,-909522668,-909522487,262144
14.000000,1,-256,-1
15.000000,-65281,-1,767
16.000000,0,-909508864,13224393
17.000000,1,-65536,-1
18.000000,-1,-65281,-1
19.000000,255,6291456,-248
20.000000,-1,-1,65535
21.000000,-909522684,-909522483,262144
22.000000,1,1,-65536
23.000000,-1,-33554433,-65281
24.000000,131071,1,-335544320
25.000000,-16777215,65535,0
26.000000,-63488,-223,-1
27.000000,33554175,-909522684,-909522487
28.000000,262144,1,51657
29.000000,65540,-16777216,-1
30.000000,16777215,-1,16777215
31.000000,131072,-16777216,16777215
32.000000,16776960,0,1024
33.000000,-256,-1,-1
34.000000,-1,2559,-256
35.000000,67109119,-909522487,13224393
36.000000,-16776192,-1025,-922746625
37.000000,-909522487,457,13224393
38.000000,1,-65536,256
39.000000,1,0,12648959
40.000000,4,16711680,0
41.000000,-909574142,-909522487,-909522487
42.000000,-909522487,-909522487,-909522487
43.000000,-909522487,-909522487,-909522487
44.000000,16828873,0,-256
45.000000,-1,-1,-256
46.000000,-1,0,134217728
47.000000,-1,-1,-1
48.000000,67109119,-909522487,13224393
49.000000,1,-65536,-1
50.000000,-1,-65281,-1
51.000000,255,0,-248
52.000000,-769,-1,65535
53.000000,-909522668,-909522487,262144
54.000000,1,-256,-1
55.000000,-65281,-1,767
56.000000,0,-909508864,13224393
57.000000,1,-65536,-1
58.000000,-1,-65281,-1
59.000000,255,6291456,-248
60.000000,-1,-1,65535
61.000000,-909522684,-909522487,262144
62.000000,1,1,-65536
63.000000,-1,-33554433,-65281
64.000000,131071,1,-335544320
65.000000,-16777215,65535,0
66.000000,-63488,-223,-1
67.000000,67239934,-909522487,13224393
68.000000,9,16778240,-922746880
69.000000,67109065,256,-65536
70.000000,-1,-16711681,-1
71.000000,65535,512,-65536
72.000000,65535,65535,0
73.000000,4,-1,-1
74.000000,-1,-1,9
75.000000,-1,0,0
76.000000,-909574142,-909522487,-909522487
77.000000,-909522487,-909522487,-909522487
78.000000,-909522487,-909522487,-909522487
79.000000,16828873,0,-256
80.000000,-1,-1,-256
81.000000,-1,0,134217728
82.000000,-1,-1,-1
83.000000,67109119,-909522487,13224393
84.000000,1,-65536,-1
85.000000,-1,-65281,-1
86.000000,255,0,-248
87.000000,-769,-1,65535
88.000000,-909522668,-909522487,262144
89.000000,1,-256,-1
90.000000,-65281,-1,767
91.000000,0,-909508864,-909522487
92.000000,-909522487,-909522487,-909522487
93.000000,-909522487,16828873,0
94.000000,-1,-3538945,-65281
95.000000,-1,767,0
96.000000,-909508864,13224393,1
97.000000,-65536,-1,-1
98.000000,-65281,-1,255
99.000000,6291456,-248,-1
100.000000,-1,65535,-909522684
101.000000,-909522487,262144,1
102.000000,1,-65536,-1
103.000000,-33554433,-65281,131071
104.000000,1,-335544320,-16777215
105.000000,65535,0,-63488
106.000000,67108897,-909522487,13224393
107.000000,-16776192,-1025,-922746625
108.000000,-909522487,457,13224393
109.000000,1,-65536,256
110.000000,1,0,12648959
111.000000,4,16711680,0
112.000000,-909574142,-909522487,-909522487
113.000000,-909522487,-909522487,-909522487
114.000000,-909522487,-909522487,-909573120
115.000000,-909522487,67109065,-67109120
116.000000,16777215,-909522688,-2117482039
117.000000,-909574144,65737,0
118.000000,16842751,65536,-256
119.000000,9306112,0,3
