0.000000,1,0,0
1.000000,-909574142,-909522487,-909522487
2.000000,-909522487,-909522487,-909522487
3.000000,-909522487,-909522487,-909522487
4.000000,16828873,0,-256
5.000000,-1,-1,-256
6.000000,-1,0,134217728
7.000000,-1,-1,-1
8.000000,67109119,-909522487,13224393
9.000000,1,-65536,-1
10.000000,-1,-65281,-1
11.000000,255,0,-248
12.000000,-769,-1,65535
13.000000,-909522668,-909522487,262144
14.000000,1,-256,-1
15.000000,-65281,-1,767
16.000000,0,-909508864,13224393
17.000000,1,-65536,-1
18.000000,-1,-65281,-1
19.000000,255,6291456,-248
20.000000,-1,-1,65535
21.000000,-909522684,-909522483,262144
22.000000,1,1,-65536
23.000000,-1,-33554433,-65281
24.000000,131071,1,-335544320
25.000000,-16777215,65535,0
26.000000,-63488,-223,-1
27.000000,33554175,-909522684,-909522487
28.000000,262144,1,51657
29.000000,65540,-16777216,-1
30.000000,16777215,-1,16777215
31.000000,131072,-16777216,16777215
32.000000,16776960,0,1024
33.000000,-256,-1,-1
34.000000,-1,2559,-256
35.000000,67109119,-909522487,13224393
36.000000,-16776192,-1025,-922746625
37.000000,-909522487,457,13224393
38.000000,1,-65536,256
39.000000,1,0,12648959
40.000000,4,1,-251658240
41.000000,-909574142,-909522487,-909522487
42.000000,-909522487,-909522487,-909522487
43.000000,-909522487,-909522487,-909522487
44.000000,16828873,0,-256
45.000000,-1,-1,-256
46.000000,-1,0,134217728
47.000000,-1,-1,-1
48.000000,67109119,-909522487,13224393
49.000000,1,-65536,-1
50.000000,-1,-65281,-1
51.000000,255,0,-248
52.000000,-769,-1,65535
53.000000,-909522668,-909522487,262144
54.000000,1,-256,-1
55.000000,-65281,-1,767
56.000000,0,-909508864,13224393
57.000000,1,-65536,-1
58.000000,-1,-65281,-1
59.000000,255,6291456,-248
60.000000,-1,-1,65535
61.000000,-909522684,-909522487,262144
62.000000,1,1,-65536
63.000000,16777215,16778240,-922746880
64.000000,67109065,256,-65536
65.000000,-1,-16711681,-1
66.000000,65535,512,-65536
67.000000,1583284223,1583242846,1583242846
68.000000,1583242846,1583242846,1583242846
69.000000,1583242846,1583242846,-65536
70.000000,0,262144,-65536
71.000000,-1,-1,-1
72.000000,655359,-65536,65290
73.000000,0,131072,-909522487
74.000000,-909522487,-909522487,-909522487
75.000000,-909522487,-909522487,-909522487
76.000000,-909522487,-909522487,256
77.000000,-16777216,-1,-1
78.000000,-16711681,-1,65535
79.000000,0,-63488,-1
80.000000,-1,16777215,-909573120
81.000000,-909522487,65737,0
82.000000,-1,-1,16777215
83.000000,-1,16777215,0
84.000000,-16252928,-50331649,-1
85.000000,-1,-921436160,-909522487
86.000000,51657,65540,-16777216
87.000000,-1,16777215,-1
88.000000,50331647,0,-16777216
89.000000,-909522487,65737,0
90.000000,-1,-1,16777215
91.000000,-1,16777215,0
92.000000,-16252832,-1,-909508609
93.000000,-909522487,-909522487,-909522487
94.000000,-909522487,-909522487,13224393
95.000000,1,-65536,-1
96.000000,-1,-65281,-1
97.000000,255,0,-248
98.000000,-1,-1,65535
99.000000,-909522684,-909522487,256
100.000000,-16777216,-1,-1
101.000000,-16711681,-1,65535
102.000000,-909522688,-909522487,-909522487
103.000000,-909522487,-909522487,-909522487
104.000000,16828873,0,-256
105.000000,-1,-1,-256
106.000000,-1,0,134217728
107.000000,-1,-1,-1
108.000000,67109119,-909522487,13224393
109.000000,1,-65536,-1
110.000000,-1,-65281,-1
111.000000,255,0,-248
112.000000,-769,-1,65535
113.000000,-909522668,-909522487,262144
114.000000,1,-256,-1
115.000000,-65281,-1,767
116.000000,0,-909508864,13224393
117.000000,1,-65536,-1
118.000000,-1,-65281,-1
119.000000,255,6291456,-248
120.000000,-1,-1,65535
121.000000,-909522684,-909522483,262144
122.000000,1,1,-65536
123.000000,-1,-33554433,-65281
124.000000,131071,1,-335544320
125.000000,-16777215,65535,0
126.000000,-63488,-223,-1
127.000000,33554175,-909522684,-909522487
128.000000,262144,1,51657
129.000000,65540,-16777216,-1
130.000000,16777215,-1,16777215
131.000000,131072,-16777216,16777215
132.000000,16776960,0,1024
133.000000,-256,-1,-1
134.000000,-1,2559,-256
135.000000,67109119,-909522487,13224393
136.000000,-16776192,-1025,-922746625
137.000000,-909522487,457,13224393
138.000000,1,-65536,256
139.000000,1,0,12648959
140.000000,4,16711680,0
141.000000,-909574142,-909522487,-909522487
142.000000,-909522487,-909522487,-909522487
143.000000,-909522487,-909522487,-909522487
144.000000,16828873,0,-256
145.000000,-1,-1,-256
146.000000,-1,0,134217728
147.000000,-1,-1,-1
148.000000,67109119,-909522487,13224393
149.000000,1,-65536,-1
150.000000,-1,-65281,-1
151.000000,255,0,-248
152.000000,-769,-1,65535
153.000000,-909522668,-909522487,262144
154.000000,1,-256,-1
155.000000,-65281,-1,767
156.000000,0,-909508864,13224393
157.000000,1,-65536,-1
158.000000,-1,-65281,-1
159.000000,255,6291456,-248
160.000000,-1,-1,65535
161.000000,-909522684,-909522487,262144
162.000000,1,1,-65536
163.000000,16777215,16778240,-922746880
164.000000,67109065,256,-65536
165.000000,-1,-16711681,-1
166.000000,65535,512,-65536
167.000000,1583284223,1583242846,1583242846
168.000000,-909574142,-909522487,-909522487
169.000000,-909522487,-909522487,-909522487
170.000000,-909522487,-909522487,-909522487
171.000000,16828873,0,-256
172.000000,16777471,-127,-256
173.000000,-1,0,134217728
174.000000,-1,-1,-1
175.000000,67109119,-909522487,13224393
176.000000,1,-65536,-1
177.000000,-1,-65281,-1
178.000000,255,0,-248
179.000000,-1,-1,65535
180.000000,-909522684,-909522487,262144
181.000000,1,-256,-1
182.000000,-65281,-1,255
183.000000,2,-909508864,13224393
184.000000,1,-65536,-1
185.000000,-1,-65281,-1
186.000000,255,-16777216,-1
187.000000,255,0,-248
188.000000,-1,-1,65535
189.000000,-909522684,-909522487,262144
190.000000,1,-256,-1
191.000000,-65281,-1,255
192.000000,2,-909508864,13224393
193.000000,1,-65536,-1
194.000000,-1,-65281,-1
195.000000,255,0,-248
196.000000,-1,-1,65535
197.000000,-909522684,-909522487,262144
198.000000,1,-256,-1
199.000000,150929663,-1,-1
200.000000,1,-65536,-1
201.000000,-1,-65281,65535
202.000000,-909522684,-909522487,262144
203.000000,1,-256,-1
204.000000,150929663,-1,-1
205.000000,-1,67109119,-909522487
206.000000,13224393,16778240,0
207.000000,-1,-1,-256
208.000000,-1,33554432,-16777216
209.000000,65535,0,0
210.000000,0,0,0
211.000000,0,-55040,-1
212.000000,-16711681,-1,65535
213.000000,-909522684,-909522487,262144
214.000000,1,-256,-1
215.000000,67109119,-909522487,13224393
216.000000,16778240,0,-1
217.000000,-1,-256,-1
218.000000,33554432,-1,16711935
219.000000,0,-16252832,-1
220.000000,-1,-1,-922484736
221.000000,-909260343,51657,65540
222.000000,65536,33554432,-909522688
