0.000000,1048576,10001,0,0,0
1.000000,1048576,10002,1048576,1035653668,1035653669
2.000000,1048576,10003,0,0,0
3.000000,1048576,10002,1048576,1769996292,1769996295
4.000000,1048576,10002,1048576,1769996292,1769996295
5.000000,1048576,10002,1048576,0,0
6.000000,1048576,10002,1048576,-1065353036,-1065353039
7.000000,1048576,10004,0,0,0
8.000000,1048576,10002,1048576,0,0
9.000000,1048576,10002,1048576,-2096627328,-2096627329
10.000000,1048576,10002,1048576,1769996292,1769996295
11.000000,1048576,10004,0,0,0
12.000000,1048576,10002,1048576,1769996292,1769996295
13.000000,4194304,10002,0,0,0
14.000000,1,10004,0,0,0
15.000000,1048576,10002,1,0,0
16.000000,1048576,10001,0,0,0
17.000000,0,5506560,10003,0,0
18.000000,0,0,10002,0,0
19.000000,0,1048576,10002,1048576,-366127544
20.000000,-366127542,1048576,10004,0,0
21.000000,0,1048576,10004,0,0
22.000000,0,0,4194304,0,0
23.000000,0,1048576,10001,0,0
24.000000,0,1048576,10001,0,0
25.000000,0,1048576,10002,1048576,0
26.000000,0,1048576,10002,1048576,-2096627328
27.000000,-2096627329,0,4194304,0,0
28.000000,0,1048576,10004,0,0
29.000000,0,1048576,10002,1048576,0
30.000000,1048576,10001,0,0,0
31.000000,33554432,10001,0,0,0
32.000000,1048576,10002,1048576,-366127544,-366127542
33.000000,0,10001,0,0,0
34.000000,1048576,10003,0,0,0
35.000000,0,10004,0,0,0
36.000000,1,10001,0,0,0
37.000000,1048576,10002,1,0,0
38.000000,1048576,10001,0,0,0
39.000000,0,10002,0,0,0
40.000000,4194304,10002,0,0,0
41.000000,1048576,10002,1048576,0,0
42.000000,1048576,10002,1,0,0
43.000000,1048576,10004,0,0,0
44.000000,1048576,10002,1048576,311468164,311468162
45.000000,1048576,10001,0,0,0
46.000000,1048576,10002,1048576,-366127544,-366127542
47.000000,1,10004,0,0,0
48.000000,1048576,10002,1048576,311468164,311468162
49.000000,1048576,10002,1048576,1035653668,1035653669
50.000000,1048576,10002,1048576,-2096627328,-2096627329
51.000000,1,10004,0,0,0
52.000000,1048576,10001,0,0,0
53.000000,0,4194304,0,0,0
54.000000,1048576,10003,0,0,0
55.000000,1048576,10004,0,0,0
56.000000,0,10001,0,0,0
57.000000,1048576,10004,0,0,0
58.000000,1048576,10002,1048576,0,0
59.000000,0,10002,0,0,0
60.000000,33554432,10001,0,0,0
61.000000,0,10002,0,0,0
62.000000,1048576,10002,1048576,-366127544,-366127542
63.000000,1,10001,0,0,0
64.000000,1048576,10002,1048576,0,0
65.000000,1048576,10002,1048576,-2096627328,-2096627329
