0.000000,27680,10001,13697028,704974848,0
1.000000,7077888,2560256,268436480,0,100726272
2.000000,27680,2565650,68157440,0,0
3.000000,7077888,2560512,68157440,-16777216,7077888
4.000000,2560512,266240,0,6946816,0
5.000000,301989996,2560512,27648,10001,13697028
6.000000,301993984,39,1040,65280,301989996
7.000000,268435495,4,0,106,7077888
8.000000,301994496,1811939367,655425536,262144,268435665
9.000000,7077893,704975360,5120,2753808,4096
10.000000,27648,10001,1048580,2752512,10004
11.000000,25856,10001,1048580,27680,10001
12.000000,13697028,704974848,0,7077888,2560256
13.000000,268436480,0,100726272,27680,10002
14.000000,266240,0,0,27648,10002
15.000000,266240,16711680,27648,2753810,268435476
16.000000,10757,0,285212780,67108903,4096
17.000000,-167772160,1814038016,655491072,268435456,4
18.000000,0,1811939328,655491072,268435456,4
19.000000,1811939583,85065728,655622186,1694498816,655425536
20.000000,262144,1814036496,655425536,262144,268435665
21.000000,10757,0,285212780,67108903,4096
22.000000,-167772160,1814038016,655491072,268435456,65540
23.000000,0,1811939328,655491072,268435456,4
24.000000,1811939583,18,68157479,0,65536
25.000000,67108864,4096,262144,268435665,2560512
26.000000,68157440,10001,-1,-1,-1
27.000000,-1,10002,1040,0,0
28.000000,301989996,2560512,1183744,10002,65280
29.000000,301989996,1179687,10002,285212780,67108903
30.000000,53504,1811940624,85065728,1310762,704974848
31.000000,1048576,7077888,2560256,268436480,704643072
32.000000,2561024,6619136,2560256,268436480,7086080
33.000000,2560256,-788528128,84934656,42,1811939328
34.000000,655425536,262144,16,16121856,6
